"","time","avgTemp"
"9192",2004.16393442623,25.75
"9193",2004.16666666667,23.85
"9194",2004.1693989071,25.5
"9195",2004.17213114754,24.6
"9196",2004.17486338798,23.05
"9197",2004.17759562842,23.8
"9198",2004.18032786885,24
"9199",2004.18306010929,25.8
"9200",2004.18579234973,25.65
"9201",2004.18852459016,26
"9202",2004.1912568306,27.55
"9203",2004.19398907104,26.45
"9204",2004.19672131148,25.8
"9205",2004.19945355191,27
"9206",2004.20218579235,26.25
"9207",2004.20491803279,23.35
"9208",2004.20765027322,25.4
"9209",2004.21038251366,24.7
"9210",2004.2131147541,25.3
"9211",2004.21584699454,26.2
"9212",2004.21857923497,25.4
"9213",2004.22131147541,25
"9214",2004.22404371585,24.45
"9215",2004.22677595628,26.8
"9216",2004.22950819672,26.15
"9217",2004.23224043716,25.45
"9218",2004.2349726776,25.4
"9219",2004.23770491803,22.55
"9220",2004.24043715847,25
"9221",2004.24316939891,26.75
"9222",2004.24590163934,25.55
"9223",2004.24863387978,25.9
"9224",2004.25136612022,27.95
"9225",2004.25409836066,25.6
"9226",2004.25683060109,25.85
"9227",2004.25956284153,23.2
"9228",2004.26229508197,25.1
"9229",2004.2650273224,26.9
"9230",2004.26775956284,26.55
"9231",2004.27049180328,26.55
"9232",2004.27322404372,25.5
"9233",2004.27595628415,25.8
"9234",2004.27868852459,29.1
"9235",2004.28142076503,26.05
"9236",2004.28415300546,24.95
"9237",2004.2868852459,24.85
"9238",2004.28961748634,25.6
"9239",2004.29234972678,25.8
"9240",2004.29508196721,25
"9241",2004.29781420765,25.3
"9242",2004.30054644809,25.6
"9243",2004.30327868852,25.9
"9244",2004.30601092896,26.6
"9245",2004.3087431694,23.95
"9246",2004.31147540984,24.3
"9247",2004.31420765027,22.4
"9248",2004.31693989071,24
"9249",2004.31967213115,24.35
"9250",2004.32240437158,25.85
"9251",2004.32513661202,25.2
"9252",2004.32786885246,27.65
"9253",2004.3306010929,26.3
"9254",2004.33333333333,26.7
"9255",2004.33606557377,25.8
"9256",2004.33879781421,26.7
"9257",2004.34153005464,24.45
"9258",2004.34426229508,23
"9259",2004.34699453552,21.55
"9260",2004.34972677596,22.5
"9261",2004.35245901639,24.85
"9262",2004.35519125683,25.4
"9263",2004.35792349727,26.55
"9264",2004.3606557377,28.3
"9265",2004.36338797814,27.7
"9266",2004.36612021858,27.3
"9267",2004.36885245902,25
"9268",2004.37158469945,22.1
"9269",2004.37431693989,25.25
"9270",2004.37704918033,25.6
"9271",2004.37978142077,24.7
"9272",2004.3825136612,23.9
"9273",2004.38524590164,26.55
"9274",2004.38797814208,23.1
"9275",2004.39071038251,25.9
"9276",2004.39344262295,26.5
"9277",2004.39617486339,25.95
"9278",2004.39890710383,24.6
"9279",2004.40163934426,23.4
"9280",2004.4043715847,24.35
"9281",2004.40710382514,25.05
"9282",2004.40983606557,24.4
"9283",2004.41256830601,24.95
"9284",2004.41530054645,22.95
"9285",2004.41803278689,23.45
"9286",2004.42076502732,23.3
"9287",2004.42349726776,23
"9288",2004.4262295082,23.5
"9289",2004.42896174863,22.45
"9290",2004.43169398907,23.05
"9291",2004.43442622951,23.15
"9292",2004.43715846995,24.65
"9293",2004.43989071038,26.05
"9294",2004.44262295082,25.65
"9295",2004.44535519126,24.1
"9296",2004.44808743169,21.45
"9297",2004.45081967213,24.15
"9298",2004.45355191257,23.8
"9299",2004.45628415301,24.7
"9300",2004.45901639344,23.9
"9301",2004.46174863388,22.95
"9302",2004.46448087432,23.25
"9303",2004.46721311475,23.2
"9304",2004.46994535519,23.85
"9305",2004.47267759563,23.25
"9306",2004.47540983607,25.55
"9307",2004.4781420765,24.4
"9308",2004.48087431694,23
"9309",2004.48360655738,25.5
"9310",2004.48633879781,24.4
"9311",2004.48907103825,24.95
"9312",2004.49180327869,25.85
"9313",2004.49453551913,25.1
"9314",2004.49726775956,27.1
"9315",2004.5,24.15
"9316",2004.50273224044,23.8
"9317",2004.50546448087,24.35
"9318",2004.50819672131,24.2
"9319",2004.51092896175,24.4
"9320",2004.51366120219,26
"9321",2004.51639344262,26.7
"9322",2004.51912568306,26.2
"9323",2004.5218579235,26.9
"9324",2004.52459016393,25
"9325",2004.52732240437,25.3
"9326",2004.53005464481,25.65
"9327",2004.53278688525,25.85
"9328",2004.53551912568,24.35
"9329",2004.53825136612,24.85
"9330",2004.54098360656,24.4
"9331",2004.54371584699,25
"9332",2004.54644808743,24.65
"9333",2004.54918032787,23.8
"9334",2004.55191256831,25.95
"9335",2004.55464480874,25.4
"9336",2004.55737704918,22.25
"9337",2004.56010928962,22.3
"9338",2004.56284153005,24.8
"9339",2004.56557377049,24.5
"9340",2004.56830601093,25.65
"9341",2004.57103825137,26.05
"9342",2004.5737704918,27.45
"9343",2004.57650273224,25.6
"9344",2004.57923497268,24.65
"9345",2004.58196721311,25.35
"9346",2004.58469945355,25.95
"9347",2004.58743169399,24
"9348",2004.59016393443,24.35
"9349",2004.59289617486,25.1
"9350",2004.5956284153,25.25
"9351",2004.59836065574,23.1
"9352",2004.60109289617,24.8
"9353",2004.60382513661,24.8
"9354",2004.60655737705,25.85
"9355",2004.60928961749,26.7
"9356",2004.61202185792,26
"9357",2004.61475409836,28.25
"9358",2004.6174863388,27.7
"9359",2004.62021857923,27.2
"9360",2004.62295081967,26.15
"9361",2004.62568306011,27.5
"9362",2004.62841530055,26.65
"9363",2004.63114754098,26.3
"9364",2004.63387978142,26.5
"9365",2004.63661202186,28.15
"9366",2004.6393442623,27.45
"9367",2004.64207650273,24.05
"9368",2004.64480874317,24.85
"9369",2004.64754098361,25.65
"9370",2004.65027322404,26.7
"9371",2004.65300546448,26
"9372",2004.65573770492,27.15
"9373",2004.65846994536,26.65
"9374",2004.66120218579,26.6
"9375",2004.66393442623,27.55
"9376",2004.66666666667,28.4
"9377",2004.6693989071,28.7
"9378",2004.67213114754,26.25
"9379",2004.67486338798,27.65
"9380",2004.67759562842,25.3
"9381",2004.68032786885,27.7
"9382",2004.68306010929,27.95
"9383",2004.68579234973,26.1
"9384",2004.68852459016,27.25
"9385",2004.6912568306,25.85
"9386",2004.69398907104,25.5
"9387",2004.69672131148,23.95
"9388",2004.69945355191,24.8
"9389",2004.70218579235,26.75
"9390",2004.70491803279,27.2
"9391",2004.70765027322,28.65
"9392",2004.71038251366,24.85
"9393",2004.7131147541,26.5
"9394",2004.71584699454,26.8
"9395",2004.71857923497,27
"9396",2004.72131147541,26.9
"9397",2004.72404371585,30
"9398",2004.72677595628,28.4
"9399",2004.72950819672,26.15
"9400",2004.73224043716,27.45
"9401",2004.7349726776,26.6
"9402",2004.73770491803,28.85
"9403",2004.74043715847,26
"9404",2004.74316939891,23.5
"9405",2004.74590163934,24.55
"9406",2004.74863387978,25.15
"9407",2004.75136612022,26.5
"9408",2004.75409836066,26.5
"9409",2004.75683060109,26.95
"9410",2004.75956284153,26.85
"9411",2004.76229508197,24.95
"9412",2004.7650273224,24.9
"9413",2004.76775956284,27.7
"9414",2004.77049180328,27.6
"9415",2004.77322404372,26.15
"9416",2004.77595628415,24.65
"9417",2004.77868852459,27.25
"9418",2004.78142076503,28.6
"9419",2004.78415300546,26.05
"9420",2004.7868852459,28.05
"9421",2004.78961748634,28.95
"9422",2004.79234972678,29.3
"9423",2004.79508196721,26.2
"9424",2004.79781420765,29.1
"9425",2004.80054644809,27.9
"9426",2004.80327868852,26.4
"9427",2004.80601092896,26.85
"9428",2004.8087431694,25.9
"9429",2004.81147540984,25.2
"9430",2004.81420765027,26.2
"9431",2004.81693989071,28.9
"9432",2004.81967213115,29.7
"9433",2004.82240437158,27.2
"9434",2004.82513661202,26.7
"9435",2004.82786885246,28.15
"9436",2004.8306010929,27.35
"9437",2004.83333333333,25.45
"9438",2004.83606557377,24.65
"9439",2004.83879781421,23.75
"9440",2004.84153005464,26.85
"9441",2004.84426229508,24.15
"9442",2004.84699453552,24.25
"9443",2004.84972677596,24.15
"9444",2004.85245901639,24.1
"9445",2004.85519125683,26.9
"9446",2004.85792349727,28.4
"9447",2004.8606557377,28.95
"9448",2004.86338797814,30.35
"9449",2004.86612021858,26.45
"9450",2004.86885245902,27.3
"9451",2004.87158469945,28.25
"9452",2004.87431693989,27.35
"9453",2004.87704918033,27.1
"9454",2004.87978142077,24.9
"9455",2004.8825136612,24.7
"9456",2004.88524590164,26.2
"9457",2004.88797814208,25.3
"9458",2004.89071038251,26.8
"9459",2004.89344262295,27.95
"9460",2004.89617486339,27.75
"9461",2004.89890710383,26.95
"9462",2004.90163934426,25.4
"9463",2004.9043715847,26.75
"9464",2004.90710382514,26.65
"9465",2004.90983606557,29.15
"9466",2004.91256830601,24.2
"9467",2004.91530054645,27.45
"9468",2004.91803278689,25.1
"9469",2004.92076502732,25.3
"9470",2004.92349726776,27.25
"9471",2004.9262295082,25.55
"9472",2004.92896174863,24.95
"9473",2004.93169398907,28.05
"9474",2004.93442622951,27.9
"9475",2004.93715846995,28.05
"9476",2004.93989071038,25.65
"9477",2004.94262295082,26.35
"9478",2004.94535519126,26.8
"9479",2004.94808743169,25.4
"9480",2004.95081967213,24.95
"9481",2004.95355191257,25.15
"9482",2004.95628415301,26.35
"9483",2004.95901639344,27.05
"9484",2004.96174863388,27.35
"9485",2004.96448087432,28.15
"9486",2004.96721311475,26.55
"9487",2004.96994535519,26.95
"9488",2004.97267759563,26.4
"9489",2004.97540983607,27.2
"9490",2004.9781420765,27.8
"9491",2004.98087431694,29
"9492",2004.98360655738,27.6
"9493",2004.98633879781,26.4
"9494",2004.98907103825,26.55
"9495",2004.99180327869,24.75
"9496",2004.99453551913,26.95
"9497",2004.99726775956,27.75
"9498",2005,28.65
"9499",2005.00273972603,26.95
"9500",2005.00547945205,26.4
"9501",2005.00821917808,25.45
"9502",2005.01095890411,27.4
"9503",2005.01369863014,24.75
"9504",2005.01643835616,25.7
"9505",2005.01917808219,23.6
"9506",2005.02191780822,26.45
"9507",2005.02465753425,26.5
"9508",2005.02739726027,27.7
"9509",2005.0301369863,28.45
"9510",2005.03287671233,27.2
"9511",2005.03561643836,27.75
"9512",2005.03835616438,29.1
"9513",2005.04109589041,29.55
"9514",2005.04383561644,29.15
"9515",2005.04657534247,29.1
"9516",2005.04931506849,27.4
"9517",2005.05205479452,28.25
"9518",2005.05479452055,27.35
"9519",2005.05753424658,27.35
"9520",2005.0602739726,27.15
"9521",2005.06301369863,29.1
"9522",2005.06575342466,28.4
"9523",2005.06849315068,29.1
"9524",2005.07123287671,27.3
"9525",2005.07397260274,27.1
"9526",2005.07671232877,27.65
"9527",2005.07945205479,25.4
"9528",2005.08219178082,28.8
"9529",2005.08493150685,26.8
"9530",2005.08767123288,23.15
"9531",2005.0904109589,22.9
"9532",2005.09315068493,23.45
"9533",2005.09589041096,24.6
"9534",2005.09863013699,24.2
"9535",2005.10136986301,26.7
"9536",2005.10410958904,26.35
"9537",2005.10684931507,26.6
"9538",2005.1095890411,26.4
"9539",2005.11232876712,25
"9540",2005.11506849315,24.35
"9541",2005.11780821918,26.3
"9542",2005.12054794521,27.1
"9543",2005.12328767123,25.95
"9544",2005.12602739726,27.05
"9545",2005.12876712329,27.5
"9546",2005.13150684931,25.6
"9547",2005.13424657534,24.65
"9548",2005.13698630137,25.75
"9549",2005.1397260274,26.45
"9550",2005.14246575342,27.35
"9551",2005.14520547945,26.5
"9552",2005.14794520548,28.25
"9553",2005.15068493151,23.7
"9554",2005.15342465753,25.85
"9555",2005.15616438356,24.7
"9556",2005.15890410959,27.35
"9557",2005.16164383562,27.55
"9558",2005.16438356164,27.1
"9559",2005.16712328767,25.5
"9560",2005.1698630137,25.55
"9561",2005.17260273973,24.45
"9562",2005.17534246575,24.65
"9563",2005.17808219178,23.95
"9564",2005.18082191781,26.5
"9565",2005.18356164384,25.25
"9566",2005.18630136986,26.2
"9567",2005.18904109589,23.45
"9568",2005.19178082192,24.25
"9569",2005.19452054795,26.45
"9570",2005.19726027397,26.6
"9571",2005.2,26.7
"9572",2005.20273972603,25.25
"9573",2005.20547945205,27.7
"9574",2005.20821917808,27.25
"9575",2005.21095890411,26.55
"9576",2005.21369863014,27.2
"9577",2005.21643835616,26.1
"9578",2005.21917808219,28.7
"9579",2005.22191780822,24.4
"9580",2005.22465753425,23.55
"9581",2005.22739726027,26.9
"9582",2005.2301369863,23.9
"9583",2005.23287671233,25.75
"9584",2005.23561643836,24.85
"9585",2005.23835616438,27.15
"9586",2005.24109589041,26.65
"9587",2005.24383561644,25
"9588",2005.24657534247,24.5
"9589",2005.24931506849,26.45
"9590",2005.25205479452,26.4
"9591",2005.25479452055,24.8
"9592",2005.25753424658,24.85
"9593",2005.2602739726,24.2
"9594",2005.26301369863,24.95
"9595",2005.26575342466,25.2
"9596",2005.26849315068,25.9
"9597",2005.27123287671,26.45
"9598",2005.27397260274,25.65
"9599",2005.27671232877,27.05
"9600",2005.27945205479,25.8
"9601",2005.28219178082,24.85
"9602",2005.28493150685,25.35
"9603",2005.28767123288,24.8
"9604",2005.2904109589,23.1
"9605",2005.29315068493,24.35
"9606",2005.29589041096,25.55
"9607",2005.29863013699,24.5
"9608",2005.30136986301,24.65
"9609",2005.30410958904,26.3
"9610",2005.30684931507,25.35
"9611",2005.3095890411,27.05
"9612",2005.31232876712,26.6
"9613",2005.31506849315,25.45
"9614",2005.31780821918,23.75
"9615",2005.32054794521,24.35
"9616",2005.32328767123,25.9
"9617",2005.32602739726,26.25
"9618",2005.32876712329,24.9
"9619",2005.33150684932,26.4
"9620",2005.33424657534,27.1
"9621",2005.33698630137,26.95
"9622",2005.3397260274,26.4
"9623",2005.34246575342,28.25
"9624",2005.34520547945,26.35
"9625",2005.34794520548,25.65
"9626",2005.35068493151,25.3
"9627",2005.35342465753,25.35
"9628",2005.35616438356,23.55
"9629",2005.35890410959,24.9
"9630",2005.36164383562,24.7
"9631",2005.36438356164,25.75
"9632",2005.36712328767,26.1
"9633",2005.3698630137,26
"9634",2005.37260273973,27.05
"9635",2005.37534246575,28.55
"9636",2005.37808219178,27.7
"9637",2005.38082191781,28.3
"9638",2005.38356164384,28.35
"9639",2005.38630136986,25.45
"9640",2005.38904109589,26.85
"9641",2005.39178082192,27.95
"9642",2005.39452054795,28.05
"9643",2005.39726027397,25.5
"9644",2005.4,25.55
"9645",2005.40273972603,26
"9646",2005.40547945205,25.6
"9647",2005.40821917808,25.65
"9648",2005.41095890411,25.25
"9649",2005.41369863014,23.2
"9650",2005.41643835616,24.7
"9651",2005.41917808219,25.95
"9652",2005.42191780822,25.05
"9653",2005.42465753425,26.6
"9654",2005.42739726027,26.6
"9655",2005.4301369863,25.75
"9656",2005.43287671233,25.2
"9657",2005.43561643836,24.5
"9658",2005.43835616438,25.7
"9659",2005.44109589041,24.65
"9660",2005.44383561644,25.95
"9661",2005.44657534247,26.55
"9662",2005.44931506849,26.15
"9663",2005.45205479452,27.5
"9664",2005.45479452055,25.85
"9665",2005.45753424658,24.4
"9666",2005.4602739726,24.3
"9667",2005.46301369863,26.85
"9668",2005.46575342466,26.3
"9669",2005.46849315068,26.75
"9670",2005.47123287671,25.65
"9671",2005.47397260274,24.3
"9672",2005.47671232877,23.5
"9673",2005.47945205479,24.35
"9674",2005.48219178082,25.85
"9675",2005.48493150685,27
"9676",2005.48767123288,26.55
"9677",2005.4904109589,25.35
"9678",2005.49315068493,24.8
"9679",2005.49589041096,26.6
"9680",2005.49863013699,27.05
"9681",2005.50136986301,26.2
"9682",2005.50410958904,27.35
"9683",2005.50684931507,28.35
"9684",2005.5095890411,25.5
"9685",2005.51232876712,24.9
"9686",2005.51506849315,22.65
"9687",2005.51780821918,22.85
"9688",2005.52054794521,23.8
"9689",2005.52328767123,23.05
"9690",2005.52602739726,23.55
"9691",2005.52876712329,23.75
"9692",2005.53150684932,26.15
"9693",2005.53424657534,27.05
"9694",2005.53698630137,26.7
"9695",2005.5397260274,26.95
"9696",2005.54246575342,26.3
"9697",2005.54520547945,23.4
"9698",2005.54794520548,25.2
"9699",2005.55068493151,25.65
"9700",2005.55342465753,24.7
"9701",2005.55616438356,25.05
"9702",2005.55890410959,24.55
"9703",2005.56164383562,25.5
"9704",2005.56438356164,24.4
"9705",2005.56712328767,26.3
"9706",2005.5698630137,26.55
"9707",2005.57260273973,27.5
"9708",2005.57534246575,27.05
"9709",2005.57808219178,27.9
"9710",2005.58082191781,26.35
"9711",2005.58356164384,25.65
"9712",2005.58630136986,27.9
"9713",2005.58904109589,26.4
"9714",2005.59178082192,28
"9715",2005.59452054795,29
"9716",2005.59726027397,25.5
"9717",2005.6,27.85
"9718",2005.60273972603,26.05
"9719",2005.60547945205,26.8
"9720",2005.60821917808,25.1
"9721",2005.61095890411,26.65
"9722",2005.61369863014,29.3
"9723",2005.61643835616,28.55
"9724",2005.61917808219,28.5
"9725",2005.62191780822,26.65
"9726",2005.62465753425,28
"9727",2005.62739726027,24.5
"9728",2005.6301369863,25.6
"9729",2005.63287671233,25.5
"9730",2005.63561643836,27.3
"9731",2005.63835616438,28.15
"9732",2005.64109589041,27.45
"9733",2005.64383561644,27.9
"9734",2005.64657534247,23.1
"9735",2005.64931506849,25.6
"9736",2005.65205479452,26.5
"9737",2005.65479452055,25.05
"9738",2005.65753424658,27.95
"9739",2005.6602739726,28.6
"9740",2005.66301369863,28.3
"9741",2005.66575342466,27.75
"9742",2005.66849315068,27.1
"9743",2005.67123287671,27.9
"9744",2005.67397260274,27.8
"9745",2005.67671232877,29
"9746",2005.67945205479,27.1
"9747",2005.68219178082,26.95
"9748",2005.68493150685,25.9
"9749",2005.68767123288,27.45
"9750",2005.6904109589,26
"9751",2005.69315068493,27.25
"9752",2005.69589041096,25.95
"9753",2005.69863013699,25.35
"9754",2005.70136986301,21.5
"9755",2005.70410958904,26.4
"9756",2005.70684931507,27.7
"9757",2005.7095890411,28.1
"9758",2005.71232876712,28.95
"9759",2005.71506849315,28.3
"9760",2005.71780821918,29.7
"9761",2005.72054794521,30
"9762",2005.72328767123,29.9
"9763",2005.72602739726,28.85
"9764",2005.72876712329,28.15
"9765",2005.73150684932,30.15
"9766",2005.73424657534,31.7
"9767",2005.73698630137,25.35
"9768",2005.7397260274,25.2
"9769",2005.74246575342,26.45
"9770",2005.74520547945,29.55
"9771",2005.74794520548,28.45
"9772",2005.75068493151,24.45
"9773",2005.75342465753,30.25
"9774",2005.75616438356,31.25
"9775",2005.75890410959,30.3
"9776",2005.76164383562,26.05
"9777",2005.76438356164,26.15
"9778",2005.76712328767,29.9
"9779",2005.7698630137,26.7
"9780",2005.77260273973,23.6
"9781",2005.77534246575,28.05
"9782",2005.77808219178,28.3
"9783",2005.78082191781,29.7
"9784",2005.78356164384,27.55
"9785",2005.78630136986,27.85
"9786",2005.78904109589,28.95
"9787",2005.79178082192,25.9
"9788",2005.79452054795,25.85
"9789",2005.79726027397,26
"9790",2005.8,22.6
"9791",2005.80273972603,25.9
"9792",2005.80547945205,27.9
"9793",2005.80821917808,25.75
"9794",2005.81095890411,28.1
"9795",2005.81369863014,27.15
"9796",2005.81643835616,29.05
"9797",2005.81917808219,28.1
"9798",2005.82191780822,29
"9799",2005.82465753425,29.4
"9800",2005.82739726027,27.35
"9801",2005.8301369863,28.25
"9802",2005.83287671233,25.5
"9803",2005.83561643836,25.05
"9804",2005.83835616438,26.1
"9805",2005.84109589041,26.9
"9806",2005.84383561644,28.85
"9807",2005.84657534247,27.85
"9808",2005.84931506849,28.25
"9809",2005.85205479452,28.2
"9810",2005.85479452055,25.4
"9811",2005.85753424658,27.55
"9812",2005.8602739726,27.95
"9813",2005.86301369863,27.8
"9814",2005.86575342466,25.3
"9815",2005.86849315069,26.4
"9816",2005.87123287671,29
"9817",2005.87397260274,26.7
"9818",2005.87671232877,28.4
"9819",2005.87945205479,27.15
"9820",2005.88219178082,26.5
"9821",2005.88493150685,28.55
"9822",2005.88767123288,26.05
"9823",2005.8904109589,25.15
"9824",2005.89315068493,26.8
"9825",2005.89589041096,27.95
"9826",2005.89863013699,27.05
"9827",2005.90136986301,27.35
"9828",2005.90410958904,28.5
"9829",2005.90684931507,28.3
"9830",2005.9095890411,29.1
"9831",2005.91232876712,29.35
"9832",2005.91506849315,28.6
"9833",2005.91780821918,27.7
"9834",2005.92054794521,27.6
"9835",2005.92328767123,25.45
"9836",2005.92602739726,25.1
"9837",2005.92876712329,26.15
"9838",2005.93150684932,26.55
"9839",2005.93424657534,26.5
"9840",2005.93698630137,28.3
"9841",2005.9397260274,27.8
"9842",2005.94246575342,27.05
"9843",2005.94520547945,27.4
"9844",2005.94794520548,27.5
"9845",2005.95068493151,26.25
"9846",2005.95342465753,26.5
"9847",2005.95616438356,26.95
"9848",2005.95890410959,27.2
"9849",2005.96164383562,25.7
"9850",2005.96438356164,23.45
"9851",2005.96712328767,24.95
"9852",2005.9698630137,22.45
"9853",2005.97260273973,25.7
"9854",2005.97534246575,26.6
"9855",2005.97808219178,24.65
"9856",2005.98082191781,22.4
"9857",2005.98356164384,21.6
"9858",2005.98630136986,22.2
"9859",2005.98904109589,26.05
"9860",2005.99178082192,27
"9861",2005.99452054795,27.25
"9862",2005.99726027397,28
"9863",2006,27.6
"9864",2006.00273972603,27.35
"9865",2006.00547945205,28.2
"9866",2006.00821917808,27.3
"9867",2006.01095890411,28.35
"9868",2006.01369863014,26.4
"9869",2006.01643835616,28.05
"9870",2006.01917808219,25.65
"9871",2006.02191780822,26.1
"9872",2006.02465753425,26.6
"9873",2006.02739726027,28.7
"9874",2006.0301369863,28.1
"9875",2006.03287671233,27.05
"9876",2006.03561643836,26.9
"9877",2006.03835616438,25.4
"9878",2006.04109589041,26
"9879",2006.04383561644,24.15
"9880",2006.04657534247,25.75
"9881",2006.04931506849,25.95
"9882",2006.05205479452,26.9
"9883",2006.05479452055,27.3
"9884",2006.05753424658,23.35
"9885",2006.0602739726,22.6
"9886",2006.06301369863,22.95
"9887",2006.06575342466,25.1
"9888",2006.06849315068,25.45
"9889",2006.07123287671,24.9
"9890",2006.07397260274,25.8
"9891",2006.07671232877,26.25
"9892",2006.07945205479,25.05
"9893",2006.08219178082,26.8
"9894",2006.08493150685,25.2
"9895",2006.08767123288,24.8
"9896",2006.0904109589,25.25
"9897",2006.09315068493,24.9
"9898",2006.09589041096,26.55
"9899",2006.09863013699,23.1
"9900",2006.10136986301,23.05
"9901",2006.10410958904,25.45
"9902",2006.10684931507,26.5
"9903",2006.1095890411,25.6
"9904",2006.11232876712,23.95
"9905",2006.11506849315,24.45
"9906",2006.11780821918,25.95
"9907",2006.12054794521,28.4
"9908",2006.12328767123,27.95
"9909",2006.12602739726,27
"9910",2006.12876712329,27.3
"9911",2006.13150684931,29.25
"9912",2006.13424657534,26.8
"9913",2006.13698630137,26.7
"9914",2006.1397260274,26.7
"9915",2006.14246575342,27.05
"9916",2006.14520547945,27.85
"9917",2006.14794520548,27.35
"9918",2006.15068493151,25.5
"9919",2006.15342465753,24.6
"9920",2006.15616438356,28
"9921",2006.15890410959,26.15
"9922",2006.16164383562,25.9
"9923",2006.16438356164,26.7
"9924",2006.16712328767,27
"9925",2006.1698630137,25.25
"9926",2006.17260273973,24.6
"9927",2006.17534246575,26.1
"9928",2006.17808219178,24.9
"9929",2006.18082191781,27.1
"9930",2006.18356164384,27.2
"9931",2006.18630136986,25.8
"9932",2006.18904109589,24.6
"9933",2006.19178082192,24.5
"9934",2006.19452054795,26.9
"9935",2006.19726027397,27.3
"9936",2006.2,27.3
"9937",2006.20273972603,25.4
"9938",2006.20547945205,26.25
"9939",2006.20821917808,25.2
"9940",2006.21095890411,24.05
"9941",2006.21369863014,23.95
"9942",2006.21643835616,26.2
"9943",2006.21917808219,24.45
"9944",2006.22191780822,25.85
"9945",2006.22465753425,26.7
"9946",2006.22739726027,27.1
"9947",2006.2301369863,27.05
"9948",2006.23287671233,25.25
"9949",2006.23561643836,23.05
"9950",2006.23835616438,26.75
"9951",2006.24109589041,26.7
"9952",2006.24383561644,26.3
"9953",2006.24657534247,24.6
"9954",2006.24931506849,28
"9955",2006.25205479452,28.65
"9956",2006.25479452055,26.4
"9957",2006.25753424658,26.35
"9958",2006.2602739726,26.5
"9959",2006.26301369863,25.45
"9960",2006.26575342466,24.7
"9961",2006.26849315068,24.2
"9962",2006.27123287671,26.05
"9963",2006.27397260274,28.3
"9964",2006.27671232877,26.4
"9965",2006.27945205479,26.25
"9966",2006.28219178082,25.55
"9967",2006.28493150685,24.7
"9968",2006.28767123288,25.15
"9969",2006.2904109589,25.85
"9970",2006.29315068493,22.15
"9971",2006.29589041096,23.4
"9972",2006.29863013699,25.35
"9973",2006.30136986301,26.85
"9974",2006.30410958904,25.7
"9975",2006.30684931507,24.55
"9976",2006.3095890411,23.9
"9977",2006.31232876712,26.55
"9978",2006.31506849315,25.9
"9979",2006.31780821918,25.1
"9980",2006.32054794521,26
"9981",2006.32328767123,27.95
"9982",2006.32602739726,25.15
"9983",2006.32876712329,24.45
"9984",2006.33150684932,26.4
"9985",2006.33424657534,22.05
"9986",2006.33698630137,20.5
"9987",2006.3397260274,23.75
"9988",2006.34246575342,26.3
"9989",2006.34520547945,25.55
"9990",2006.34794520548,26.3
"9991",2006.35068493151,24.05
"9992",2006.35342465753,22.65
"9993",2006.35616438356,22.8
"9994",2006.35890410959,22.65
"9995",2006.36164383562,24.65
"9996",2006.36438356164,24.95
"9997",2006.36712328767,24.6
"9998",2006.3698630137,24.95
"9999",2006.37260273973,25.85
"10000",2006.37534246575,27.65
"10001",2006.37808219178,25.95
"10002",2006.38082191781,25.05
"10003",2006.38356164384,26.75
"10004",2006.38630136986,25.55
"10005",2006.38904109589,23.7
"10006",2006.39178082192,22.4
"10007",2006.39452054795,23.15
"10008",2006.39726027397,24.9
"10009",2006.4,25.8
"10010",2006.40273972603,24.4
"10011",2006.40547945205,23.8
"10012",2006.40821917808,23.65
"10013",2006.41095890411,25.1
"10014",2006.41369863014,26.75
"10015",2006.41643835616,24.2
"10016",2006.41917808219,25.15
"10017",2006.42191780822,26.6
"10018",2006.42465753425,26.45
"10019",2006.42739726027,25.6
"10020",2006.4301369863,22.95
"10021",2006.43287671233,25.6
"10022",2006.43561643836,26.25
"10023",2006.43835616438,26.3
"10024",2006.44109589041,24.9
"10025",2006.44383561644,23.3
"10026",2006.44657534247,24
"10027",2006.44931506849,23.95
"10028",2006.45205479452,25.25
"10029",2006.45479452055,24.75
"10030",2006.45753424658,25.95
"10031",2006.4602739726,26.7
"10032",2006.46301369863,23.2
"10033",2006.46575342466,25.15
"10034",2006.46849315068,22.65
"10035",2006.47123287671,23.85
"10036",2006.47397260274,24.8
"10037",2006.47671232877,24
"10038",2006.47945205479,25.05
"10039",2006.48219178082,25.75
"10040",2006.48493150685,23.8
"10041",2006.48767123288,26.45
"10042",2006.4904109589,23.65
"10043",2006.49315068493,25.05
"10044",2006.49589041096,25.65
"10045",2006.49863013699,23.85
"10046",2006.50136986301,24.9
"10047",2006.50410958904,24.85
"10048",2006.50684931507,25.45
"10049",2006.5095890411,25.55
"10050",2006.51232876712,25.7
"10051",2006.51506849315,25.7
"10052",2006.51780821918,26.25
"10053",2006.52054794521,26.45
"10054",2006.52328767123,27.8
"10055",2006.52602739726,26.85
"10056",2006.52876712329,25.7
"10057",2006.53150684932,25.5
"10058",2006.53424657534,25.2
"10059",2006.53698630137,24.95
"10060",2006.5397260274,25.55
"10061",2006.54246575342,23.75
"10062",2006.54520547945,24.65
"10063",2006.54794520548,26.8
"10064",2006.55068493151,24.5
"10065",2006.55342465753,27.2
"10066",2006.55616438356,26.05
"10067",2006.55890410959,26.2
"10068",2006.56164383562,25.95
"10069",2006.56438356164,27.4
"10070",2006.56712328767,25.6
"10071",2006.5698630137,27.4
"10072",2006.57260273973,26.15
