"","time","control"
"1074",2004.68579234973,0
"1075",2004.68852459016,0
"1076",2004.6912568306,0
"1077",2004.69398907104,0
"1078",2004.69672131148,0
"1079",2004.69945355191,0
"1080",2004.70218579235,0
"1081",2004.70491803279,0
"1082",2004.70765027322,0
"1083",2004.71038251366,0
"1084",2004.7131147541,0
"1085",2004.71584699454,0
"1086",2004.71857923497,0
"1087",2004.72131147541,0
"1088",2004.72404371585,0
"1089",2004.72677595628,0
"1090",2004.72950819672,0
"1091",2004.73224043716,0
"1092",2004.7349726776,0
"1093",2004.73770491803,0
"1094",2004.74043715847,0
"1095",2004.74316939891,0
"1096",2004.74590163934,0
"1097",2004.74863387978,0
"1098",2004.75136612022,0
"1099",2004.75409836066,0
"1100",2004.75683060109,0
"1101",2004.75956284153,0
"1102",2004.76229508197,0
"1103",2004.7650273224,0
"1104",2004.76775956284,0
"1105",2004.77049180328,0
"1106",2004.77322404372,0
"1107",2004.77595628415,0
"1108",2004.77868852459,0
"1109",2004.78142076503,0
"1110",2004.78415300546,0
"1111",2004.7868852459,0
"1112",2004.78961748634,0
"1113",2004.79234972678,0
"1114",2004.79508196721,0
"1115",2004.79781420765,0
"1116",2004.80054644809,0
"1117",2004.80327868852,0
"1118",2004.80601092896,0
"1119",2004.8087431694,0
"1120",2004.81147540984,0
"1121",2004.81420765027,0
"1122",2004.81693989071,0
"1123",2004.81967213115,0
"1124",2004.82240437158,0
"1125",2004.82513661202,0
"1126",2004.82786885246,0
"1127",2004.8306010929,0
"1128",2004.83333333333,0
"1129",2004.83606557377,0
"1130",2004.83879781421,0
"1131",2004.84153005464,0
"1132",2004.84426229508,0
"1133",2004.84699453552,0
"1134",2004.84972677596,0
"1135",2004.85245901639,0
"1136",2004.85519125683,0
"1137",2004.85792349727,0
"1138",2004.8606557377,0
"1139",2004.86338797814,0
"1140",2004.86612021858,0
"1141",2004.86885245902,0
"1142",2004.87158469945,0
"1143",2004.87431693989,0
"1144",2004.87704918033,0
"1145",2004.87978142077,0
"1146",2004.8825136612,0
"1147",2004.88524590164,0
"1148",2004.88797814208,0
"1149",2004.89071038251,0
"1150",2004.89344262295,0
"1151",2004.89617486339,0
"1152",2004.89890710383,0
"1153",2004.90163934426,0
"1154",2004.9043715847,0
"1155",2004.90710382514,0
"1156",2004.90983606557,0
"1157",2004.91256830601,0
"1158",2004.91530054645,2
"1159",2004.91803278689,2
"1160",2004.92076502732,2
"1161",2004.92349726776,2
"1162",2004.9262295082,2
"1163",2004.92896174863,2
"1164",2004.93169398907,2
"1165",2004.93442622951,2
"1166",2004.93715846995,2
"1167",2004.93989071038,2
"1168",2004.94262295082,2
"1169",2004.94535519126,2
"1170",2004.94808743169,2
"1171",2004.95081967213,2
"1172",2004.95355191257,2
"1173",2004.95628415301,2
"1174",2004.95901639344,2
"1175",2004.96174863388,2
"1176",2004.96448087432,2
"1177",2004.96721311475,2
"1178",2004.96994535519,2
"1179",2004.97267759563,2
"1180",2004.97540983607,2
"1181",2004.9781420765,2
"1182",2004.98087431694,2
"1183",2004.98360655738,2
"1184",2004.98633879781,2
"1185",2004.98907103825,2
"1186",2004.99180327869,2
"1187",2004.99453551913,2
"1188",2004.99726775956,2
"1189",2005,2
"1190",2005.00273972603,2
"1191",2005.00547945205,2
"1192",2005.00821917808,2
"1193",2005.01095890411,2
"1194",2005.01369863014,0
"1195",2005.01643835616,0
"1196",2005.01917808219,0
"1197",2005.02191780822,0
"1198",2005.02465753425,0
"1199",2005.02739726027,0
"1200",2005.0301369863,0
"1201",2005.03287671233,0
"1202",2005.03561643836,0
"1203",2005.03835616438,0
"1204",2005.04109589041,0
"1205",2005.04383561644,0
"1206",2005.04657534247,0
"1207",2005.04931506849,0
"1208",2005.05205479452,0
"1209",2005.05479452055,0
"1210",2005.05753424658,0
"1211",2005.0602739726,0
"1212",2005.06301369863,0
"1213",2005.06575342466,0
"1214",2005.06849315068,0
"1215",2005.07123287671,0
"1216",2005.07397260274,0
"1217",2005.07671232877,0
"1218",2005.07945205479,0
"1219",2005.08219178082,0
"1220",2005.08493150685,0
"1221",2005.08767123288,0
"1222",2005.0904109589,0
"1223",2005.09315068493,0
"1224",2005.09589041096,0
"1225",2005.09863013699,0
"1226",2005.10136986301,0
"1227",2005.10410958904,0
"1228",2005.10684931507,0
"1229",2005.1095890411,0
"1230",2005.11232876712,0
"1231",2005.11506849315,0
"1232",2005.11780821918,0
"1233",2005.12054794521,0
"1234",2005.12328767123,0
"1235",2005.12602739726,0
"1236",2005.12876712329,0
"1237",2005.13150684931,0
"1238",2005.13424657534,0
"1239",2005.13698630137,0
"1240",2005.1397260274,0
"1241",2005.14246575342,0
"1242",2005.14520547945,0
"1243",2005.14794520548,0
"1244",2005.15068493151,0
"1245",2005.15342465753,0
"1246",2005.15616438356,0
"1247",2005.15890410959,0
"1248",2005.16164383562,0
"1249",2005.16438356164,0
"1250",2005.16712328767,0
"1251",2005.1698630137,0
"1252",2005.17260273973,0
"1253",2005.17534246575,0
"1254",2005.17808219178,0
"1255",2005.18082191781,0
"1256",2005.18356164384,0
"1257",2005.18630136986,0
"1258",2005.18904109589,0
"1259",2005.19178082192,0
"1260",2005.19452054795,0
"1261",2005.19726027397,0
"1262",2005.2,0
"1263",2005.20273972603,0
"1264",2005.20547945205,0
"1265",2005.20821917808,0
"1266",2005.21095890411,0
"1267",2005.21369863014,0
"1268",2005.21643835616,0
"1269",2005.21917808219,0
"1270",2005.22191780822,0
"1271",2005.22465753425,0
"1272",2005.22739726027,0
"1273",2005.2301369863,0
"1274",2005.23287671233,0
"1275",2005.23561643836,0
"1276",2005.23835616438,0
"1277",2005.24109589041,0
"1278",2005.24383561644,0
"1279",2005.24657534247,0
"1280",2005.24931506849,0
"1281",2005.25205479452,0
"1282",2005.25479452055,0
"1283",2005.25753424658,0
"1284",2005.2602739726,0
"1285",2005.26301369863,0
"1286",2005.26575342466,0
"1287",2005.26849315068,0
"1288",2005.27123287671,0
"1289",2005.27397260274,0
"1290",2005.27671232877,0
"1291",2005.27945205479,0
"1292",2005.28219178082,0
"1293",2005.28493150685,0
"1294",2005.28767123288,0
"1295",2005.2904109589,0
"1296",2005.29315068493,0
"1297",2005.29589041096,0
"1298",2005.29863013699,0
"1299",2005.30136986301,0
"1300",2005.30410958904,0
"1301",2005.30684931507,0
"1302",2005.3095890411,0
"1303",2005.31232876712,0
"1304",2005.31506849315,0
"1305",2005.31780821918,0
"1306",2005.32054794521,0
"1307",2005.32328767123,0
"1308",2005.32602739726,0
"1309",2005.32876712329,0
"1310",2005.33150684932,0
"1311",2005.33424657534,0
"1312",2005.33698630137,0
"1313",2005.3397260274,0
"1314",2005.34246575342,0
"1315",2005.34520547945,0
"1316",2005.34794520548,0
"1317",2005.35068493151,0
"1318",2005.35342465753,0
"1319",2005.35616438356,0
"1320",2005.35890410959,0
"1321",2005.36164383562,0
"1322",2005.36438356164,0
"1323",2005.36712328767,0
"1324",2005.3698630137,0
"1325",2005.37260273973,0
"1326",2005.37534246575,0
"1327",2005.37808219178,0
"1328",2005.38082191781,0
"1329",2005.38356164384,0
"1330",2005.38630136986,0
"1331",2005.38904109589,0
"1332",2005.39178082192,0
"1333",2005.39452054795,0
"1334",2005.39726027397,0
"1335",2005.4,0
"1336",2005.40273972603,0
"1337",2005.40547945205,0
"1338",2005.40821917808,0
"1339",2005.41095890411,0
"1340",2005.41369863014,0
"1341",2005.41643835616,0
"1342",2005.41917808219,0
"1343",2005.42191780822,0
"1344",2005.42465753425,0
"1345",2005.42739726027,0
"1346",2005.4301369863,0
"1347",2005.43287671233,0
"1348",2005.43561643836,0
"1349",2005.43835616438,0
"1350",2005.44109589041,0
"1351",2005.44383561644,0
"1352",2005.44657534247,0
"1353",2005.44931506849,0
"1354",2005.45205479452,0
"1355",2005.45479452055,0
"1356",2005.45753424658,0
"1357",2005.4602739726,0
"1358",2005.46301369863,0
"1359",2005.46575342466,0
"1360",2005.46849315068,0
"1361",2005.47123287671,0
"1362",2005.47397260274,0
"1363",2005.47671232877,0
"1364",2005.47945205479,0
"1365",2005.48219178082,0
"1366",2005.48493150685,0
"1367",2005.48767123288,0
"1368",2005.4904109589,0
"1369",2005.49315068493,0
"1370",2005.49589041096,0
"1371",2005.49863013699,0
"1372",2005.50136986301,0
"1373",2005.50410958904,0
"1374",2005.50684931507,0
"1375",2005.5095890411,0
"1376",2005.51232876712,0
"1377",2005.51506849315,0
"1378",2005.51780821918,0
"1379",2005.52054794521,0
"1380",2005.52328767123,0
"1381",2005.52602739726,0
"1382",2005.52876712329,0
"1383",2005.53150684932,0
"1384",2005.53424657534,0
"1385",2005.53698630137,0
"1386",2005.5397260274,0
"1387",2005.54246575342,0
"1388",2005.54520547945,0
"1389",2005.54794520548,0
"1390",2005.55068493151,0
"1391",2005.55342465753,0
"1392",2005.55616438356,0
"1393",2005.55890410959,0
"1394",2005.56164383562,0
"1395",2005.56438356164,0
"1396",2005.56712328767,0
"1397",2005.5698630137,0
"1398",2005.57260273973,0
"1399",2005.57534246575,0
"1400",2005.57808219178,0
"1401",2005.58082191781,0
"1402",2005.58356164384,0
"1403",2005.58630136986,0
"1404",2005.58904109589,0
"1405",2005.59178082192,0
"1406",2005.59452054795,0
"1407",2005.59726027397,0
"1408",2005.6,0
"1409",2005.60273972603,0
"1410",2005.60547945205,0
"1411",2005.60821917808,0
"1412",2005.61095890411,0
"1413",2005.61369863014,0
"1414",2005.61643835616,0
"1415",2005.61917808219,0
"1416",2005.62191780822,0
"1417",2005.62465753425,0
"1418",2005.62739726027,0
"1419",2005.6301369863,0
"1420",2005.63287671233,0
"1421",2005.63561643836,0
"1422",2005.63835616438,0
"1423",2005.64109589041,0
"1424",2005.64383561644,0
"1425",2005.64657534247,0
"1426",2005.64931506849,0
"1427",2005.65205479452,0
"1428",2005.65479452055,0
"1429",2005.65753424658,0
"1430",2005.6602739726,0
"1431",2005.66301369863,0
"1432",2005.66575342466,0
"1433",2005.66849315068,0
"1434",2005.67123287671,0
"1435",2005.67397260274,0
"1436",2005.67671232877,0
"1437",2005.67945205479,0
"1438",2005.68219178082,0
"1439",2005.68493150685,0
"1440",2005.68767123288,0
"1441",2005.6904109589,0
"1442",2005.69315068493,0
"1443",2005.69589041096,0
"1444",2005.69863013699,0
"1445",2005.70136986301,0
"1446",2005.70410958904,0
"1447",2005.70684931507,0
"1448",2005.7095890411,0
"1449",2005.71232876712,0
"1450",2005.71506849315,0
"1451",2005.71780821918,0
"1452",2005.72054794521,0
"1453",2005.72328767123,0
"1454",2005.72602739726,0
"1455",2005.72876712329,0
"1456",2005.73150684932,0
"1457",2005.73424657534,0
"1458",2005.73698630137,0
"1459",2005.7397260274,0
"1460",2005.74246575342,0
"1461",2005.74520547945,0
"1462",2005.74794520548,0
"1463",2005.75068493151,0
"1464",2005.75342465753,0
"1465",2005.75616438356,0
"1466",2005.75890410959,0
"1467",2005.76164383562,0
"1468",2005.76438356164,0
"1469",2005.76712328767,0
"1470",2005.7698630137,0
"1471",2005.77260273973,0
"1472",2005.77534246575,0
"1473",2005.77808219178,0
"1474",2005.78082191781,0
"1475",2005.78356164384,0
"1476",2005.78630136986,0
"1477",2005.78904109589,0
"1478",2005.79178082192,0
"1479",2005.79452054795,0
"1480",2005.79726027397,0
"1481",2005.8,0
"1482",2005.80273972603,0
"1483",2005.80547945205,0
"1484",2005.80821917808,0
"1485",2005.81095890411,0
"1486",2005.81369863014,0
"1487",2005.81643835616,0
"1488",2005.81917808219,0
"1489",2005.82191780822,0
"1490",2005.82465753425,0
"1491",2005.82739726027,0
"1492",2005.8301369863,0
"1493",2005.83287671233,0
"1494",2005.83561643836,0
"1495",2005.83835616438,0
"1496",2005.84109589041,0
"1497",2005.84383561644,0
"1498",2005.84657534247,0
"1499",2005.84931506849,0
"1500",2005.85205479452,0
"1501",2005.85479452055,0
"1502",2005.85753424658,0
"1503",2005.8602739726,0
"1504",2005.86301369863,0
"1505",2005.86575342466,0
"1506",2005.86849315069,0
"1507",2005.87123287671,0
"1508",2005.87397260274,0
"1509",2005.87671232877,0
"1510",2005.87945205479,0
"1511",2005.88219178082,0
"1512",2005.88493150685,0
"1513",2005.88767123288,0
"1514",2005.8904109589,0
"1515",2005.89315068493,0
"1516",2005.89589041096,0
"1517",2005.89863013699,0
"1518",2005.90136986301,0
"1519",2005.90410958904,0
"1520",2005.90684931507,0
"1521",2005.9095890411,0
"1522",2005.91232876712,0
"1523",2005.91506849315,0
"1524",2005.91780821918,0
"1525",2005.92054794521,0
"1526",2005.92328767123,0
"1527",2005.92602739726,0
"1528",2005.92876712329,0
"1529",2005.93150684932,0
"1530",2005.93424657534,0
"1531",2005.93698630137,0
"1532",2005.9397260274,0
"1533",2005.94246575342,0
"1534",2005.94520547945,0
"1535",2005.94794520548,0
"1536",2005.95068493151,0
"1537",2005.95342465753,0
"1538",2005.95616438356,0
"1539",2005.95890410959,0
"1540",2005.96164383562,0
"1541",2005.96438356164,0
"1542",2005.96712328767,0
"1543",2005.9698630137,0
"1544",2005.97260273973,0
"1545",2005.97534246575,0
"1546",2005.97808219178,0
"1547",2005.98082191781,0
"1548",2005.98356164384,0
"1549",2005.98630136986,0
"1550",2005.98904109589,0
"1551",2005.99178082192,0
"1552",2005.99452054795,0
"1553",2005.99726027397,0
"1554",2006,0
"1555",2006.00273972603,0
"1556",2006.00547945205,0
"1557",2006.00821917808,0
"1558",2006.01095890411,0
"1559",2006.01369863014,0
"1560",2006.01643835616,0
"1561",2006.01917808219,0
"1562",2006.02191780822,0
"1563",2006.02465753425,0
"1564",2006.02739726027,0
"1565",2006.0301369863,0
"1566",2006.03287671233,0
"1567",2006.03561643836,0
"1568",2006.03835616438,0
"1569",2006.04109589041,0
"1570",2006.04383561644,0
"1571",2006.04657534247,0
"1572",2006.04931506849,0
"1573",2006.05205479452,0
"1574",2006.05479452055,0
"1575",2006.05753424658,0
"1576",2006.0602739726,0
"1577",2006.06301369863,0
"1578",2006.06575342466,0
"1579",2006.06849315068,0
"1580",2006.07123287671,0
"1581",2006.07397260274,0
"1582",2006.07671232877,0
"1583",2006.07945205479,0
"1584",2006.08219178082,0
"1585",2006.08493150685,0
"1586",2006.08767123288,0
"1587",2006.0904109589,0
"1588",2006.09315068493,0
"1589",2006.09589041096,0
"1590",2006.09863013699,0
"1591",2006.10136986301,0
"1592",2006.10410958904,0
"1593",2006.10684931507,0
"1594",2006.1095890411,0
"1595",2006.11232876712,0
"1596",2006.11506849315,0
"1597",2006.11780821918,0
"1598",2006.12054794521,0
"1599",2006.12328767123,0
"1600",2006.12602739726,0
"1601",2006.12876712329,0
"1602",2006.13150684931,0
"1603",2006.13424657534,0
"1604",2006.13698630137,0
"1605",2006.1397260274,0
"1606",2006.14246575342,0
"1607",2006.14520547945,0
"1608",2006.14794520548,0
"1609",2006.15068493151,0
"1610",2006.15342465753,0
"1611",2006.15616438356,0
"1612",2006.15890410959,0
"1613",2006.16164383562,0
"1614",2006.16438356164,0
"1615",2006.16712328767,0
"1616",2006.1698630137,0
"1617",2006.17260273973,0
"1618",2006.17534246575,0
"1619",2006.17808219178,0
"1620",2006.18082191781,0
"1621",2006.18356164384,0
"1622",2006.18630136986,0
"1623",2006.18904109589,0
"1624",2006.19178082192,0
"1625",2006.19452054795,0
"1626",2006.19726027397,0
"1627",2006.2,0
"1628",2006.20273972603,0
"1629",2006.20547945205,0
"1630",2006.20821917808,0
"1631",2006.21095890411,0
"1632",2006.21369863014,0
"1633",2006.21643835616,0
"1634",2006.21917808219,0
"1635",2006.22191780822,0
"1636",2006.22465753425,0
"1637",2006.22739726027,0
"1638",2006.2301369863,0
"1639",2006.23287671233,0
"1640",2006.23561643836,0
"1641",2006.23835616438,0
"1642",2006.24109589041,0
"1643",2006.24383561644,0
"1644",2006.24657534247,0
"1645",2006.24931506849,0
"1646",2006.25205479452,0
"1647",2006.25479452055,0
"1648",2006.25753424658,0
"1649",2006.2602739726,0
"1650",2006.26301369863,0
"1651",2006.26575342466,0
"1652",2006.26849315068,0
"1653",2006.27123287671,0
"1654",2006.27397260274,0
"1655",2006.27671232877,0
"1656",2006.27945205479,0
"1657",2006.28219178082,0
"1658",2006.28493150685,0
"1659",2006.28767123288,0
"1660",2006.2904109589,0
"1661",2006.29315068493,0
"1662",2006.29589041096,0
"1663",2006.29863013699,0
"1664",2006.30136986301,0
"1665",2006.30410958904,0
"1666",2006.30684931507,0
"1667",2006.3095890411,0
"1668",2006.31232876712,0
"1669",2006.31506849315,0
"1670",2006.31780821918,0
"1671",2006.32054794521,0
"1672",2006.32328767123,0
"1673",2006.32602739726,0
"1674",2006.32876712329,0
"1675",2006.33150684932,0
"1676",2006.33424657534,0
"1677",2006.33698630137,0
"1678",2006.3397260274,0
"1679",2006.34246575342,0
"1680",2006.34520547945,0
"1681",2006.34794520548,0
"1682",2006.35068493151,0
"1683",2006.35342465753,0
"1684",2006.35616438356,0
"1685",2006.35890410959,0
"1686",2006.36164383562,0
"1687",2006.36438356164,0
"1688",2006.36712328767,0
"1689",2006.3698630137,0
"1690",2006.37260273973,0
"1691",2006.37534246575,0
"1692",2006.37808219178,0
"1693",2006.38082191781,0
"1694",2006.38356164384,0
"1695",2006.38630136986,0
"1696",2006.38904109589,0
"1697",2006.39178082192,0
"1698",2006.39452054795,0
"1699",2006.39726027397,0
"1700",2006.4,0
"1701",2006.40273972603,0
"1702",2006.40547945205,0
"1703",2006.40821917808,0
"1704",2006.41095890411,0
"1705",2006.41369863014,0
"1706",2006.41643835616,0
"1707",2006.41917808219,0
"1708",2006.42191780822,0
"1709",2006.42465753425,0
"1710",2006.42739726027,0
"1711",2006.4301369863,0
"1712",2006.43287671233,0
"1713",2006.43561643836,0
"1714",2006.43835616438,0
"1715",2006.44109589041,0
"1716",2006.44383561644,0
"1717",2006.44657534247,0
"1718",2006.44931506849,0
"1719",2006.45205479452,0
"1720",2006.45479452055,0
"1721",2006.45753424658,0
"1722",2006.4602739726,0
"1723",2006.46301369863,0
"1724",2006.46575342466,0
"1725",2006.46849315068,0
"1726",2006.47123287671,0
"1727",2006.47397260274,0
"1728",2006.47671232877,0
"1729",2006.47945205479,0
"1730",2006.48219178082,0
"1731",2006.48493150685,0
"1732",2006.48767123288,0
"1733",2006.4904109589,0
"1734",2006.49315068493,0
"1735",2006.49589041096,0
"1736",2006.49863013699,0
"1737",2006.50136986301,0
"1738",2006.50410958904,0
"1739",2006.50684931507,0
"1740",2006.5095890411,0
"1741",2006.51232876712,0
"1742",2006.51506849315,0
"1743",2006.51780821918,0
"1744",2006.52054794521,0
"1745",2006.52328767123,0
"1746",2006.52602739726,0
"1747",2006.52876712329,0
"1748",2006.53150684932,0
"1749",2006.53424657534,0
"1750",2006.53698630137,0
"1751",2006.5397260274,0
"1752",2006.54246575342,0
"1753",2006.54520547945,0
"1754",2006.54794520548,0
"1755",2006.55068493151,0
"1756",2006.55342465753,0
"1757",2006.55616438356,0
"1758",2006.55890410959,0
"1759",2006.56164383562,0
"1760",2006.56438356164,0
"1761",2006.56712328767,0
"1762",2006.5698630137,0
"1763",2006.57260273973,0
"1764",2006.57534246575,0
"1765",2006.57808219178,0
"1766",2006.58082191781,0
"1767",2006.58356164384,0
"1768",2006.58630136986,0
"1769",2006.58904109589,0
"1770",2006.59178082192,0
"1771",2006.59452054795,0
"1772",2006.59726027397,0
"1773",2006.6,0
"1774",2006.60273972603,0
"1775",2006.60547945205,0
"1776",2006.60821917808,0
"1777",2006.61095890411,0
"1778",2006.61369863014,0
"1779",2006.61643835616,0
"1780",2006.61917808219,0
"1781",2006.62191780822,0
"1782",2006.62465753425,0
"1783",2006.62739726027,0
"1784",2006.6301369863,0
"1785",2006.63287671233,0
"1786",2006.63561643836,0
"1787",2006.63835616438,0
"1788",2006.64109589041,0
"1789",2006.64383561644,0
"1790",2006.64657534247,0
"1791",2006.64931506849,0
"1792",2006.65205479452,0
"1793",2006.65479452055,0
"1794",2006.65753424658,0
"1795",2006.6602739726,0
"1796",2006.66301369863,0
"1797",2006.66575342466,0
"1798",2006.66849315068,0
"1799",2006.67123287671,0
"1800",2006.67397260274,0
"1801",2006.67671232877,0
"1802",2006.67945205479,0
"1803",2006.68219178082,0
"1804",2006.68493150685,0
"1805",2006.68767123288,0
"1806",2006.6904109589,0
"1807",2006.69315068493,0
"1808",2006.69589041096,0
"1809",2006.69863013699,0
"1810",2006.70136986301,0
"1811",2006.70410958904,0
"1812",2006.70684931507,0
"1813",2006.7095890411,0
"1814",2006.71232876712,0
"1815",2006.71506849315,0
"1816",2006.71780821918,0
"1817",2006.72054794521,0
"1818",2006.72328767123,0
"1819",2006.72602739726,0
"1820",2006.72876712329,0
"1821",2006.73150684932,0
"1822",2006.73424657534,0
"1823",2006.73698630137,0
"1824",2006.7397260274,0
"1825",2006.74246575342,0
"1826",2006.74520547945,0
"1827",2006.74794520548,0
"1828",2006.75068493151,0
"1829",2006.75342465753,0
"1830",2006.75616438356,0
"1831",2006.75890410959,0
"1832",2006.76164383562,0
"1833",2006.76438356164,0
"1834",2006.76712328767,0
"1835",2006.7698630137,0
"1836",2006.77260273973,0
"1837",2006.77534246575,0
"1838",2006.77808219178,0
"1839",2006.78082191781,0
"1840",2006.78356164384,0
"1841",2006.78630136986,0
"1842",2006.78904109589,0
"1843",2006.79178082192,0
"1844",2006.79452054795,0
"1845",2006.79726027397,0
"1846",2006.8,0
"1847",2006.80273972603,0
"1848",2006.80547945205,0
"1849",2006.80821917808,0
"1850",2006.81095890411,0
"1851",2006.81369863014,0
"1852",2006.81643835616,0
"1853",2006.81917808219,0
"1854",2006.82191780822,0
"1855",2006.82465753425,0
"1856",2006.82739726027,0
"1857",2006.8301369863,0
"1858",2006.83287671233,0
"1859",2006.83561643836,0
"1860",2006.83835616438,0
"1861",2006.84109589041,0
"1862",2006.84383561644,0
"1863",2006.84657534247,0
"1864",2006.84931506849,0
"1865",2006.85205479452,0
"1866",2006.85479452055,0
"1867",2006.85753424658,0
"1868",2006.8602739726,0
"1869",2006.86301369863,0
"1870",2006.86575342466,0
"1871",2006.86849315069,0
"1872",2006.87123287671,0
"1873",2006.87397260274,0
"1874",2006.87671232877,0
"1875",2006.87945205479,0
"1876",2006.88219178082,0
"1877",2006.88493150685,0
"1878",2006.88767123288,0
"1879",2006.8904109589,0
"1880",2006.89315068493,0
"1881",2006.89589041096,0
"1882",2006.89863013699,0
"1883",2006.90136986301,0
"1884",2006.90410958904,0
"1885",2006.90684931507,0
"1886",2006.9095890411,0
"1887",2006.91232876712,0
"1888",2006.91506849315,0
"1889",2006.91780821918,0
"1890",2006.92054794521,0
"1891",2006.92328767123,0
"1892",2006.92602739726,0
"1893",2006.92876712329,0
"1894",2006.93150684932,0
"1895",2006.93424657534,0
"1896",2006.93698630137,0
"1897",2006.9397260274,0
"1898",2006.94246575342,0
"1899",2006.94520547945,0
"1900",2006.94794520548,0
"1901",2006.95068493151,0
"1902",2006.95342465753,0
"1903",2006.95616438356,0
"1904",2006.95890410959,0
"1905",2006.96164383562,0
"1906",2006.96438356164,0
"1907",2006.96712328767,0
"1908",2006.9698630137,0
"1909",2006.97260273973,0
"1910",2006.97534246575,0
"1911",2006.97808219178,0
"1912",2006.98082191781,0
"1913",2006.98356164384,0
"1914",2006.98630136986,0
"1915",2006.98904109589,0
"1916",2006.99178082192,0
"1917",2006.99452054795,0
"1918",2006.99726027397,0
"1919",2007,0
"1920",2007.00273972603,0
"1921",2007.00547945205,0
"1922",2007.00821917808,0
"1923",2007.01095890411,0
"1924",2007.01369863014,0
"1925",2007.01643835616,0
"1926",2007.01917808219,0
"1927",2007.02191780822,0
"1928",2007.02465753425,0
"1929",2007.02739726027,0
"1930",2007.0301369863,0
"1931",2007.03287671233,0
"1932",2007.03561643836,0
"1933",2007.03835616438,0
"1934",2007.04109589041,0
"1935",2007.04383561644,0
"1936",2007.04657534247,0
"1937",2007.04931506849,0
"1938",2007.05205479452,0
"1939",2007.05479452055,0
"1940",2007.05753424658,0
"1941",2007.0602739726,0
"1942",2007.06301369863,0
"1943",2007.06575342466,0
"1944",2007.06849315068,0
"1945",2007.07123287671,0
"1946",2007.07397260274,0
"1947",2007.07671232877,0
"1948",2007.07945205479,0
"1949",2007.08219178082,0
"1950",2007.08493150685,0
"1951",2007.08767123288,0
"1952",2007.0904109589,0
"1953",2007.09315068493,0
"1954",2007.09589041096,0
"1955",2007.09863013699,0
"1956",2007.10136986301,0
"1957",2007.10410958904,0
"1958",2007.10684931507,0
"1959",2007.1095890411,0
"1960",2007.11232876712,0
"1961",2007.11506849315,0
"1962",2007.11780821918,0
"1963",2007.12054794521,0
"1964",2007.12328767123,0
"1965",2007.12602739726,0
"1966",2007.12876712329,0
"1967",2007.13150684931,0
"1968",2007.13424657534,0
"1969",2007.13698630137,0
"1970",2007.1397260274,0
"1971",2007.14246575342,0
"1972",2007.14520547945,0
"1973",2007.14794520548,0
"1974",2007.15068493151,0
"1975",2007.15342465753,0
"1976",2007.15616438356,0
"1977",2007.15890410959,0
"1978",2007.16164383562,0
"1979",2007.16438356164,0
"1980",2007.16712328767,0
"1981",2007.1698630137,0
"1982",2007.17260273973,0
"1983",2007.17534246575,0
"1984",2007.17808219178,0
"1985",2007.18082191781,0
"1986",2007.18356164384,0
"1987",2007.18630136986,0
"1988",2007.18904109589,0
"1989",2007.19178082192,0
"1990",2007.19452054795,0
"1991",2007.19726027397,0
"1992",2007.2,0
"1993",2007.20273972603,0
"1994",2007.20547945205,0
"1995",2007.20821917808,0
"1996",2007.21095890411,0
"1997",2007.21369863014,0
"1998",2007.21643835616,0
"1999",2007.21917808219,0
"2000",2007.22191780822,0
"2001",2007.22465753425,0
"2002",2007.22739726027,0
"2003",2007.2301369863,0
"2004",2007.23287671233,0
"2005",2007.23561643836,0
"2006",2007.23835616438,0
"2007",2007.24109589041,0
"2008",2007.24383561644,0
"2009",2007.24657534247,0
"2010",2007.24931506849,0
"2011",2007.25205479452,0
"2012",2007.25479452055,0
"2013",2007.25753424658,0
"2014",2007.2602739726,0
"2015",2007.26301369863,0
"2016",2007.26575342466,0
"2017",2007.26849315068,0
"2018",2007.27123287671,0
"2019",2007.27397260274,0
"2020",2007.27671232877,0
"2021",2007.27945205479,0
"2022",2007.28219178082,0
"2023",2007.28493150685,0
"2024",2007.28767123288,0
"2025",2007.2904109589,0
"2026",2007.29315068493,0
"2027",2007.29589041096,0
"2028",2007.29863013699,0
"2029",2007.30136986301,0
"2030",2007.30410958904,0
"2031",2007.30684931507,0
"2032",2007.3095890411,0
"2033",2007.31232876712,0
"2034",2007.31506849315,0
"2035",2007.31780821918,0
"2036",2007.32054794521,0
"2037",2007.32328767123,0
"2038",2007.32602739726,0
"2039",2007.32876712329,0
"2040",2007.33150684932,0
"2041",2007.33424657534,0
"2042",2007.33698630137,0
"2043",2007.3397260274,0
"2044",2007.34246575342,0
"2045",2007.34520547945,0
"2046",2007.34794520548,0
"2047",2007.35068493151,0
"2048",2007.35342465753,0
"2049",2007.35616438356,0
"2050",2007.35890410959,0
"2051",2007.36164383562,0
"2052",2007.36438356164,0
"2053",2007.36712328767,0
"2054",2007.3698630137,0
"2055",2007.37260273973,0
"2056",2007.37534246575,0
"2057",2007.37808219178,0
"2058",2007.38082191781,0
"2059",2007.38356164384,0
"2060",2007.38630136986,0
"2061",2007.38904109589,0
"2062",2007.39178082192,0
"2063",2007.39452054795,0
"2064",2007.39726027397,0
"2065",2007.4,0
"2066",2007.40273972603,0
"2067",2007.40547945205,0
"2068",2007.40821917808,0
"2069",2007.41095890411,0
"2070",2007.41369863014,0
"2071",2007.41643835616,0
"2072",2007.41917808219,0
"2073",2007.42191780822,0
"2074",2007.42465753425,0
"2075",2007.42739726027,0
